"day","CH_bioenergy_capacity","CH_solar_capacity","CH_wind_onshore_capacity","DE_bioenergy_capacity","DE_geothermal_capacity","DE_solar_capacity","DE_wind_capacity","DE_wind_offshore_capacity","DE_wind_onshore_capacity","DK_solar_capacity","DK_wind_capacity","DK_wind_offshore_capacity","DK_wind_onshore_capacity","FR_bioenergy_capacity","FR_geothermal_capacity","FR_hydro_capacity","FR_marine_capacity","FR_solar_capacity","FR_wind_onshore_capacity","GB.GBN_bioenergy_capacity","GB.GBN_hydro_capacity","GB.GBN_marine_capacity","GB.GBN_solar_capacity","GB.GBN_wind_capacity","GB.GBN_wind_offshore_capacity","GB.GBN_wind_onshore_capacity","GB.NIR_bioenergy_capacity","GB.NIR_solar_capacity","GB.NIR_wind_onshore_capacity","GB.UKM_bioenergy_capacity","GB.UKM_hydro_capacity","GB.UKM_marine_capacity","GB.UKM_solar_capacity","GB.UKM_wind_capacity","GB.UKM_wind_offshore_capacity","GB.UKM_wind_onshore_capacity","SE_wind_capacity","SE_wind_offshore_capacity","SE_wind_onshore_capacity"
"1901-08-14",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-08-15",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-08-16",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-08-17",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-08-18",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-08-19",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-08-20",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-08-21",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-08-22",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-08-23",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-08-24",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-08-25",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-08-26",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-08-27",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-08-28",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-08-29",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-08-30",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-08-31",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-01",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-02",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-03",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-04",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-05",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-06",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-07",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-08",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-09",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-10",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-11",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-12",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-13",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-14",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-15",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-16",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-17",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-18",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-19",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-20",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-21",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-22",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-23",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-24",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-25",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-26",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-27",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-28",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-29",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-09-30",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-01",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-02",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-03",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-04",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-05",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-06",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-07",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-08",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-09",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-10",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-11",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-12",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-13",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-14",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-15",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-16",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-17",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-18",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-19",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-20",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-21",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-22",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-23",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-24",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-25",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-26",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-27",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-28",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-29",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-30",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-10-31",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-01",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-02",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-03",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-04",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-05",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-06",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-07",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-08",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-09",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-10",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-11",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-12",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-13",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-14",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-15",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-16",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-17",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-18",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-19",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-20",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-21",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-22",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-23",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-24",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-25",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-26",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-27",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-28",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-29",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-11-30",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-01",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-02",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-03",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-04",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-05",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-06",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-07",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-08",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-09",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-10",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-11",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-12",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-13",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-14",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-15",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-16",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-17",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-18",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-19",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-20",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-21",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-22",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-23",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-24",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-25",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-26",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-27",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-28",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-29",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-30",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1901-12-31",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-01",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-02",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-03",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-04",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-05",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-06",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-07",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-08",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1902-01-09",0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,123.896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
